,Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
2359,6515150,Airline B,352,Airport 2,Airport 5,19,4,5,Type D,0.210584,2.0,3.245026,0.952361,True
2360,9680555,Airline B,527,Airport 3,Airport 5,14,7,4,Type B,0.741677,3.0,1.015244,0.542513,True
2361,985993,Airline E,339,Airport 4,Airport 4,0,2,11,Type E,0.147534,0.666667,3.683795,0.686635,True
2362,7372915,Airline E,591,Airport 1,Airport 4,20,4,7,Type B,0.222947,7.333333,4.392059,0.816421,False
2363,1022587,Airline D,562,Airport 1,Airport 4,16,1,10,Type A,0.424553,103.3333,3.168689,0.79934,True
2364,3101025,Airline C,478,Airport 4,Airport 2,19,5,6,Type E,0.072112,12.0,0.578372,0.073119,True
2365,6531432,Airline A,564,Airport 1,Airport 2,12,7,2,Type A,0.312692,37.33333,0.982143,0.83362,True
2366,8582754,Airline C,517,Airport 4,Airport 2,11,5,4,Type B,0.149768,2.666667,2.577573,0.94945,False
2367,3801666,Airline D,563,Airport 2,Airport 4,23,3,11,Type A,0.951322,12.0,3.385812,0.700652,True
2368,1968610,Airline A,589,Airport 1,Airport 2,21,3,7,Type A,0.291526,5.333333,1.000818,0.940998,True
2369,4552036,Airline C,474,Airport 1,Airport 3,14,4,9,Type B,0.86177,6.0,4.201455,0.48555,True
2370,9308504,Airline E,370,Airport 4,Airport 4,23,3,9,Type B,0.114798,3.0,1.858949,0.319069,True
2371,7406129,Airline E,725,Airport 3,Airport 5,4,7,12,Type D,0.869673,16.0,0.214182,0.676239,True
2372,4965976,Airline A,478,Airport 2,Airport 5,6,6,3,Type A,0.599434,2.0,3.969972,0.4922,False
2373,4416672,Airline C,457,Airport 4,Airport 2,7,1,1,Type C,0.849706,48.0,3.221116,0.895289,True
2374,5338108,Airline C,544,Airport 1,Airport 2,22,2,9,Type B,0.867349,11.33333,4.009782,0.974382,True
2375,6419034,Airline E,480,Airport 2,Airport 2,13,2,8,Type E,0.596374,54.0,1.744449,0.819802,True
2376,1197754,Airline D,374,Airport 1,Airport 2,3,4,7,Type D,0.917694,116.0,0.088151,0.99268,True
2377,7781581,Airline A,380,Airport 5,Airport 3,20,2,6,Type D,0.585448,33.0,0.368765,0.348371,True
2378,98227,Airline E,410,Airport 3,Airport 3,13,4,10,Type B,0.712565,69.0,0.559004,0.895755,True
2379,9317768,Airline B,535,Airport 5,Airport 3,9,3,7,Type B,0.41608,4.0,4.225738,0.329934,False
2380,5121271,Airline B,430,Airport 3,Airport 3,21,3,11,Type B,0.914068,53.0,1.507174,0.118038,True
2381,8951020,Airline A,593,Airport 1,Airport 2,15,6,9,Type A,0.924163,5.333333,2.494746,0.699045,True
2382,188509,Airline D,484,Airport 2,Airport 5,10,6,6,Type B,0.166713,19.0,3.791942,0.454989,False
2383,7937210,Airline E,492,Airport 4,Airport 2,21,1,10,Type A,0.576388,20.66667,3.005775,0.921699,False
2384,6513542,Airline C,505,Airport 3,Airport 2,13,2,3,Type E,0.896827,70.0,4.918097,0.492194,True
2385,7943716,Airline A,396,Airport 3,Airport 2,13,7,3,Type B,0.793064,72.0,1.581546,0.927633,True
2386,1843926,Airline D,627,Airport 3,Airport 4,1,6,4,Type C,0.962553,2.0,0.828078,0.078634,True
2387,9715316,Airline A,531,Airport 1,Airport 2,21,1,10,Type A,0.331302,11.55556,2.043182,0.934326,False
2388,5491676,Airline B,482,Airport 2,Airport 3,12,5,10,Type D,0.36746,47.0,1.390417,0.759114,True
2389,2905939,Airline B,447,Airport 4,Airport 3,2,6,8,Type B,0.507192,24.0,4.805185,0.719978,False
2390,2690557,Airline C,445,Airport 4,Airport 4,17,1,10,Type E,0.232669,0.0,4.940347,0.355136,False
2391,2635223,Airline A,384,Airport 5,Airport 2,21,4,9,Type D,0.394045,11.33333,4.632022,0.78376,True
2392,8697848,Airline B,366,Airport 3,Airport 3,3,4,8,Type C,0.537539,53.0,4.723809,0.483297,True
2393,7673484,Airline E,366,Airport 3,Airport 2,20,1,11,Type A,0.191339,26.66667,3.078274,0.715204,True
2394,3945050,Airline C,606,Airport 3,Airport 4,20,3,10,Type B,0.256688,10.0,3.660593,0.552227,False
2395,2691277,Airline C,423,Airport 4,Airport 2,18,5,2,Type A,0.124842,39.0,0.471231,0.15744,True
2396,1108932,Airline B,392,Airport 5,Airport 2,15,1,4,Type C,0.713381,24.0,3.815251,0.064559,True
2397,5238487,Airline A,628,Airport 1,Airport 2,3,6,4,Type A,0.461552,64.88889,0.705158,0.41196,True
2398,913894,Airline E,506,Airport 2,Airport 3,18,3,12,Type E,0.220266,17.33333,4.40163,0.932789,False
2399,5962918,Airline A,382,Airport 1,Airport 2,22,1,2,Type A,0.607324,8.888889,2.40383,0.595952,True
2400,6461584,Airline D,557,Airport 4,Airport 5,14,2,8,Type C,0.068249,59.0,1.261888,0.802192,True
2401,9483081,Airline D,645,Airport 3,Airport 2,0,6,3,Type B,0.923407,1.0,0.390156,0.575953,True
2402,4256294,Airline B,567,Airport 2,Airport 2,15,6,2,Type D,0.294468,46.0,2.619451,0.957905,True
2403,5952366,Airline B,513,Airport 4,Airport 2,14,4,7,Type A,0.886464,35.0,3.957747,0.369456,True
2404,6275549,Airline B,546,Airport 4,Airport 2,15,2,1,Type A,0.49762,84.0,4.053201,0.05705,True
2405,3190377,Airline D,619,Airport 4,Airport 4,21,2,6,Type E,0.85015,5.333333,3.484093,0.780668,True
2406,3231252,Airline A,672,Airport 1,Airport 2,19,6,3,Type A,0.347064,31.11111,2.25174,0.793639,False
2407,5196627,Airline A,404,Airport 1,Airport 2,0,5,3,Type A,0.275271,43.55556,0.437471,0.593476,True
2408,3540213,Airline B,502,Airport 5,Airport 2,16,7,5,Type C,0.849412,36.0,3.259689,0.326391,True
2409,3677552,Airline E,560,Airport 5,Airport 2,4,3,3,Type A,0.212924,7.0,3.228397,0.188265,False
2410,5844605,Airline A,517,Airport 1,Airport 2,4,4,12,Type B,0.746195,9.0,0.767159,0.482276,True
2411,7970004,Airline A,552,Airport 1,Airport 2,6,2,4,Type A,0.444584,22.22222,1.236068,0.749477,True
2412,5783005,Airline C,720,Airport 2,Airport 4,12,4,3,Type E,0.748194,11.33333,4.262649,0.578886,False
2413,9974886,Airline C,473,Airport 2,Airport 5,11,6,7,Type A,0.907646,39.0,4.859009,0.437491,True
2414,7558740,Airline C,358,Airport 5,Airport 3,3,3,3,Type E,0.981638,9.333333,3.327151,0.539694,True
2415,2468364,Airline E,685,Airport 4,Airport 4,3,1,10,Type E,0.359809,58.0,4.809705,0.107955,True
2416,2554770,Airline B,676,Airport 3,Airport 4,22,2,4,Type D,0.367526,16.0,0.860246,0.69584,True
2417,1727529,Airline D,554,Airport 5,Airport 5,20,3,2,Type C,0.981388,0.666667,4.875303,0.734256,True
2418,5089367,Airline E,450,Airport 2,Airport 4,20,7,2,Type E,0.861528,0.0,0.167532,0.011453,True
2419,4731312,Airline D,585,Airport 5,Airport 2,5,4,9,Type D,0.045092,31.0,2.836296,0.27052,False
2420,2255011,Airline A,503,Airport 1,Airport 2,23,6,11,Type A,0.67345,20.44444,0.727521,0.103631,True
2421,8126955,Airline B,469,Airport 2,Airport 2,14,3,1,Type E,0.181245,15.33333,4.069546,0.998232,False
2422,5420155,Airline A,432,Airport 1,Airport 2,20,1,1,Type A,1.094013,40.88889,0.543859,0.667511,True
2423,3939607,Airline B,498,Airport 2,Airport 2,18,3,10,Type E,0.138923,14.0,0.05765,0.465738,True
2424,9081743,Airline A,554,Airport 1,Airport 2,5,6,1,Type A,0.659348,143.1111,1.036524,0.520876,True
2425,3595174,Airline E,516,Airport 4,Airport 2,11,4,3,Type D,0.665198,87.0,0.32054,0.964774,True
2426,7621921,Airline E,588,Airport 3,Airport 3,13,2,2,Type D,0.937065,0.0,1.450463,0.659856,True
2427,9588974,Airline A,478,Airport 1,Airport 2,17,7,3,Type A,0.947258,59.55556,1.609369,0.189742,True
2428,4893682,Airline D,458,Airport 5,Airport 2,11,7,5,Type C,0.245755,34.0,1.473516,0.448159,False
2429,1310594,Airline A,538,Airport 1,Airport 2,23,2,9,Type A,0.672624,17.77778,0.614483,0.870971,True
2430,7718631,Airline A,508,Airport 5,Airport 5,23,5,2,Type B,0.953574,26.0,0.777478,0.42335,True
2431,4556851,Airline A,648,Airport 1,Airport 2,14,4,12,Type A,0.835717,48.88889,0.337931,0.348225,True
2432,8073244,Airline D,465,Airport 3,Airport 5,18,7,11,Type C,0.688336,60.0,2.629287,0.991216,True
2433,8456503,Airline A,449,Airport 5,Airport 5,7,5,1,Type B,0.754901,16.0,3.407535,0.935637,False
2434,9326834,Airline D,483,Airport 2,Airport 2,8,5,11,Type B,0.322506,6.0,2.263666,0.94156,False
2435,1041986,Airline E,458,Airport 4,Airport 2,4,6,6,Type A,0.729252,30.0,0.618015,0.131673,True
2436,8082203,Airline C,436,Airport 5,Airport 5,4,6,3,Type E,0.232855,2.0,3.238781,0.234255,False
2437,7571522,Airline A,336,Airport 1,Airport 2,5,6,7,Type A,0.528103,26.66667,1.392805,0.497325,True
2438,8720039,Airline B,384,Airport 2,Airport 2,22,1,6,Type E,0.889929,49.0,1.906377,0.832129,True
2439,9964927,Airline D,487,Airport 3,Airport 2,2,4,11,Type A,0.018971,13.0,1.650234,0.736828,False
2440,1714988,Airline D,369,Airport 3,Airport 4,4,2,7,Type E,0.414319,2.0,0.915764,0.849667,True
2441,7820550,Airline A,556,Airport 1,Airport 2,0,4,5,Type A,0.366822,31.11111,0.565749,1.035859,True
2442,3439474,Airline B,536,Airport 4,Airport 2,10,6,1,Type B,0.19859,12.0,1.893858,0.780767,False
2443,1081381,Airline C,433,Airport 5,Airport 3,20,1,3,Type E,0.838575,8.0,0.208156,0.26177,True
2444,5566672,Airline A,494,Airport 1,Airport 2,19,4,3,Type A,0.796499,31.11111,1.091569,0.321126,True
2445,5408000,Airline D,480,Airport 1,Airport 2,0,4,7,Type C,0.112633,104.0,3.00787,0.352488,True
2446,3102674,Airline C,319,Airport 4,Airport 4,6,5,3,Type A,0.494463,41.0,4.708271,0.303075,True
2447,7904973,Airline A,544,Airport 3,Airport 5,14,4,11,Type C,0.466906,20.0,3.329141,0.249099,False
2448,8659579,Airline C,440,Airport 2,Airport 4,16,5,5,Type D,0.142528,18.0,3.12038,0.752486,False
2449,2225988,Airline E,402,Airport 3,Airport 5,7,5,4,Type C,0.799763,4.0,1.872074,0.033991,True
2450,745423,Airline D,567,Airport 4,Airport 2,1,3,4,Type C,0.366674,50.0,0.866586,0.728394,True
2451,6013602,Airline B,524,Airport 3,Airport 5,12,6,7,Type D,0.761938,27.0,2.234688,0.823564,False
2452,3348935,Airline A,591,Airport 1,Airport 2,11,7,1,Type A,0.292063,89.77778,1.696691,0.0743,True
2453,8997639,Airline A,488,Airport 1,Airport 2,4,1,7,Type A,0.415073,103.1111,1.810084,0.069578,True
2454,5695954,Airline C,521,Airport 1,Airport 3,12,5,8,Type A,0.095171,13.0,4.330434,0.285464,False
2455,972561,Airline E,579,Airport 2,Airport 2,5,4,3,Type E,0.143479,134.0,1.47964,0.208307,True
2456,7828499,Airline A,667,Airport 1,Airport 2,14,5,3,Type A,0.983183,83.55556,0.60305,0.653775,True
2457,1199560,Airline A,468,Airport 2,Airport 2,22,5,4,Type E,0.109113,20.0,2.826499,0.675452,False
2458,2365970,Airline A,524,Airport 1,Airport 2,21,5,6,Type A,0.195731,10.66667,1.615038,0.71341,False
2459,7804790,Airline B,557,Airport 2,Airport 2,20,2,7,Type B,0.940377,41.0,1.089739,0.357347,True
2460,6101199,Airline D,556,Airport 1,Airport 4,21,7,1,Type C,0.645903,9.0,2.937377,0.498398,False
2461,2924153,Airline A,448,Airport 1,Airport 3,10,7,4,Type B,0.100916,29.0,1.729394,0.639991,False
2462,7954835,Airline C,488,Airport 5,Airport 2,3,2,12,Type D,0.971717,0.0,3.196575,0.119426,True
2463,5526755,Airline D,556,Airport 3,Airport 5,0,2,7,Type A,0.1471,29.0,1.655224,0.229512,False
2464,6808846,Airline A,517,Airport 1,Airport 2,14,2,11,Type A,0.866346,80.0,1.480729,1.001808,True
2465,2987290,Airline C,691,Airport 4,Airport 2,11,7,2,Type D,0.034851,8.0,4.04155,0.342326,False
2466,3666611,Airline A,469,Airport 3,Airport 2,8,3,1,Type E,0.624542,30.0,4.900794,0.801156,False
2467,2449236,Airline A,420,Airport 1,Airport 2,10,5,1,Type A,0.646704,8.888889,2.27767,0.282363,True
2468,5304009,Airline A,548,Airport 1,Airport 2,4,3,10,Type A,0.308004,32.0,1.458847,0.046845,False
2469,7681029,Airline A,406,Airport 2,Airport 4,23,4,6,Type B,0.643146,36.0,2.441745,0.500401,True
2470,4379899,Airline A,454,Airport 5,Airport 3,6,7,12,Type D,0.617053,6.0,2.1885,0.892482,False
2471,6210921,Airline D,508,Airport 5,Airport 2,7,6,5,Type A,0.798352,27.0,0.138753,0.819285,True
2472,861007,Airline D,496,Airport 5,Airport 5,0,7,1,Type C,0.875874,58.0,0.829772,0.252939,True
2473,350233,Airline A,493,Airport 1,Airport 2,0,1,10,Type A,0.610105,12.44444,0.147973,1.023678,True
2474,6947965,Airline D,443,Airport 5,Airport 2,2,3,3,Type B,0.490295,37.0,3.481775,0.479716,False
2475,4745957,Airline C,536,Airport 3,Airport 2,7,2,11,Type E,0.621596,33.0,2.066173,0.048999,False
2476,6061008,Airline A,717,Airport 2,Airport 4,10,2,7,Type C,0.729208,8.0,0.318849,0.027925,True
2477,2967183,Airline B,582,Airport 3,Airport 2,0,4,12,Type B,0.356171,75.0,3.652875,0.485114,True
2478,2928253,Airline E,315,Airport 2,Airport 3,13,5,9,Type D,0.504642,16.0,3.222179,0.546323,True
2479,6280262,Airline A,459,Airport 5,Airport 2,0,1,9,Type B,0.585104,13.0,3.599814,0.079913,False
2480,195436,Airline A,553,Airport 1,Airport 2,5,3,6,Type A,1.088378,4.444444,1.499585,1.037521,True
2481,2460362,Airline E,350,Airport 3,Airport 2,20,5,3,Type B,0.587712,19.0,0.807698,0.718217,True
2482,4710110,Airline A,257,Airport 1,Airport 2,5,5,1,Type A,0.324187,34.66667,0.153481,0.901443,True
2483,6223078,Airline B,427,Airport 2,Airport 5,2,6,3,Type B,0.58799,19.33333,4.085705,0.584023,True
2484,6023796,Airline C,419,Airport 4,Airport 2,9,6,10,Type B,0.8195,38.0,1.079045,0.663544,True
2485,3978142,Airline E,664,Airport 5,Airport 2,11,3,2,Type E,0.857404,47.0,2.712646,0.38786,True
2486,1709299,Airline C,535,Airport 3,Airport 3,9,3,11,Type C,0.80025,11.33333,2.426085,0.679297,True
2487,8875038,Airline A,485,Airport 4,Airport 4,21,3,5,Type A,0.888209,14.66667,4.605263,0.978183,True
2488,5929460,Airline E,468,Airport 5,Airport 5,1,3,8,Type E,0.334766,85.33333,2.762199,0.647716,True
2489,5430887,Airline A,545,Airport 5,Airport 2,23,2,5,Type E,0.507571,103.0,3.100084,0.341634,True
2490,844227,Airline C,519,Airport 3,Airport 2,21,7,1,Type B,0.779591,16.0,1.597525,0.285239,True
2491,7514470,Airline E,544,Airport 3,Airport 5,12,7,3,Type B,0.26445,22.66667,4.993474,0.963346,False
2492,4417183,Airline C,532,Airport 2,Airport 2,15,5,12,Type A,0.371581,9.0,3.261869,0.185002,True
2493,9942640,Airline E,603,Airport 4,Airport 4,12,7,5,Type B,0.831156,4.0,0.024902,0.806197,True
2494,8904695,Airline C,503,Airport 4,Airport 4,3,5,7,Type D,0.770086,43.0,2.780411,0.465262,True
2495,7170700,Airline B,577,Airport 3,Airport 5,3,2,5,Type B,0.9712,17.0,1.819327,0.44376,True
2496,8725169,Airline C,535,Airport 5,Airport 2,10,7,10,Type B,0.995974,5.0,0.160561,0.747538,True
2497,5648642,Airline B,520,Airport 3,Airport 4,22,5,5,Type D,0.240745,42.0,2.357749,0.148038,True
2498,9591980,Airline C,460,Airport 5,Airport 5,13,3,7,Type A,0.90045,74.0,3.867832,0.466296,True
2499,567961,Airline A,493,Airport 1,Airport 2,2,1,8,Type A,0.194516,72.0,1.259474,0.040313,True
2500,407946,Airline E,495,Airport 3,Airport 4,18,7,8,Type E,0.7098,18.0,3.197295,0.670407,True
2501,6602353,Airline A,607,Airport 1,Airport 2,21,6,7,Type A,0.320099,16.88889,1.799354,0.065674,False
2502,2479042,Airline D,523,Airport 4,Airport 3,0,6,3,Type C,0.300311,4.0,3.555097,0.087289,False
2503,8890445,Airline A,409,Airport 5,Airport 2,4,5,11,Type E,0.946321,47.0,1.937981,0.844826,True
2504,1532745,Airline E,345,Airport 5,Airport 5,16,1,2,Type B,0.263151,87.0,1.850024,0.442955,True
2505,519399,Airline B,386,Airport 1,Airport 5,0,6,1,Type E,0.673178,66.0,0.022923,0.200976,True
2506,455692,Airline E,431,Airport 2,Airport 2,18,7,6,Type A,0.178129,41.0,0.771112,0.592585,True
2507,6004543,Airline D,546,Airport 1,Airport 2,18,1,9,Type A,0.09339,0.0,4.954051,0.519283,False
2508,4237906,Airline B,438,Airport 1,Airport 2,3,2,3,Type D,0.339317,15.0,4.212084,0.410908,False
2509,559434,Airline D,622,Airport 5,Airport 2,18,4,5,Type E,0.624196,15.0,1.375542,0.905417,False
2510,2954816,Airline B,377,Airport 4,Airport 2,5,5,9,Type B,0.247945,67.0,2.00596,0.749458,True
2511,7271241,Airline C,566,Airport 1,Airport 5,14,2,9,Type A,0.300169,2.0,4.899607,0.151593,False
2512,6945135,Airline A,313,Airport 2,Airport 2,3,2,7,Type B,0.70873,22.0,1.252222,0.570775,True
2513,2592466,Airline A,388,Airport 1,Airport 2,23,1,4,Type A,0.202796,3.555556,1.331332,0.099837,True
2514,5085461,Airline A,400,Airport 1,Airport 2,0,5,11,Type A,0.546905,28.44444,0.055199,0.275236,True
2515,5284419,Airline A,399,Airport 1,Airport 2,23,2,2,Type A,1.041735,41.77778,1.549337,1.023593,True
2516,6832441,Airline D,436,Airport 2,Airport 4,16,3,2,Type C,0.396972,30.0,4.650368,0.46208,False
2517,2754648,Airline D,578,Airport 4,Airport 2,10,2,4,Type E,0.434201,31.33333,4.623717,0.892106,False
2518,668059,Airline D,571,Airport 1,Airport 2,16,3,1,Type B,0.738204,28.0,2.509846,0.165999,False
2519,468847,Airline A,399,Airport 1,Airport 2,22,4,4,Type A,0.879012,5.333333,1.624105,0.231009,True
2520,7408282,Airline D,480,Airport 4,Airport 4,0,3,12,Type C,0.769606,14.0,2.848991,0.352825,False
2521,8170996,Airline A,545,Airport 2,Airport 2,8,3,11,Type C,0.997867,94.0,0.334871,0.366326,True
2522,9839833,Airline D,481,Airport 1,Airport 2,13,1,6,Type A,0.071451,10.0,0.793617,0.745277,True
2523,6422066,Airline E,657,Airport 4,Airport 5,14,2,6,Type E,0.982253,0.666667,4.819087,0.599411,True
2524,5759283,Airline D,538,Airport 1,Airport 2,23,4,7,Type E,0.95019,14.0,1.279843,0.553249,True
2525,319499,Airline B,413,Airport 3,Airport 4,0,2,5,Type D,0.852139,13.0,1.922246,0.602376,True
2526,4269883,Airline D,423,Airport 5,Airport 2,1,7,9,Type E,0.454126,12.66667,2.544722,0.732191,True
2527,5040801,Airline C,403,Airport 3,Airport 5,17,7,2,Type D,0.870902,16.0,4.895661,0.892817,True
2528,9294401,Airline D,430,Airport 1,Airport 2,17,3,2,Type C,0.220832,146.0,3.449968,0.41474,True
2529,5946698,Airline B,502,Airport 2,Airport 5,5,6,4,Type A,0.791656,28.0,3.147992,0.802926,True
2530,4955112,Airline B,476,Airport 5,Airport 2,19,3,4,Type E,0.185238,1.0,2.622,0.495097,False
2531,1116802,Airline A,453,Airport 3,Airport 4,7,2,4,Type D,0.815362,24.66667,3.503372,0.722078,True
2532,1142172,Airline E,558,Airport 4,Airport 5,0,4,1,Type C,0.614529,34.66667,3.320079,0.874824,False
2533,8561379,Airline D,534,Airport 2,Airport 3,14,6,4,Type E,0.098031,67.0,4.714204,0.032215,True
2534,9721108,Airline A,342,Airport 1,Airport 2,9,4,12,Type A,0.99532,14.22222,1.354588,0.614958,True
2535,7903249,Airline A,372,Airport 1,Airport 2,3,1,5,Type A,0.677957,9.777778,1.053756,1.113053,True
2536,9450746,Airline D,401,Airport 1,Airport 2,9,3,9,Type E,0.656248,54.0,4.03581,0.496224,True
2537,6764173,Airline C,419,Airport 4,Airport 5,10,3,3,Type C,0.28351,30.0,3.998917,0.864304,True
2538,6437443,Airline D,436,Airport 3,Airport 3,4,7,3,Type A,0.871636,23.0,0.849182,0.1859,True
2539,410356,Airline A,459,Airport 1,Airport 2,8,1,5,Type A,0.645201,2.666667,0.59198,0.679823,True
2540,5726750,Airline A,535,Airport 1,Airport 2,4,7,10,Type A,0.52112,18.37037,2.596596,0.979094,False
2541,8010428,Airline C,387,Airport 4,Airport 3,10,2,6,Type B,0.534282,2.0,2.220548,0.431533,True
2542,6777748,Airline A,423,Airport 4,Airport 5,2,3,3,Type A,0.703313,3.0,2.598303,0.486722,True
2543,9590397,Airline A,341,Airport 1,Airport 2,3,2,1,Type A,0.795048,10.66667,0.7754,0.09227,True
2544,1043305,Airline D,407,Airport 4,Airport 2,9,4,10,Type A,0.357577,13.0,2.405355,0.042172,True
2545,8036134,Airline B,479,Airport 1,Airport 2,6,6,8,Type C,0.385258,18.0,3.716783,0.468708,False
2546,8165927,Airline A,410,Airport 2,Airport 2,0,6,12,Type E,0.562238,8.0,2.411725,0.843475,True
2547,6753754,Airline C,396,Airport 3,Airport 5,5,6,1,Type E,0.924407,1.0,1.573923,0.931324,True
2548,4157264,Airline A,448,Airport 1,Airport 2,7,7,2,Type A,0.84543,4.444444,0.240003,0.740985,True
2549,4362241,Airline C,523,Airport 5,Airport 3,16,5,3,Type E,0.390415,2.0,4.841308,0.826399,False
2550,7272389,Airline D,408,Airport 5,Airport 2,23,1,6,Type A,0.337033,10.66667,4.358289,0.734854,True
2551,5607250,Airline E,602,Airport 5,Airport 5,6,6,4,Type A,0.523637,4.666667,3.956825,0.701486,False
2552,1200966,Airline B,415,Airport 1,Airport 2,0,3,4,Type D,0.869991,6.666667,3.470355,0.769033,True
2553,9442568,Airline B,458,Airport 4,Airport 3,8,1,9,Type D,0.008679,19.0,2.577549,0.505303,False
2554,2152291,Airline D,615,Airport 2,Airport 4,10,4,6,Type D,0.710486,8.0,4.486984,0.457938,False
2555,3879505,Airline A,557,Airport 1,Airport 2,18,4,12,Type A,0.394512,7.111111,2.179254,0.179036,False
2556,5439564,Airline A,486,Airport 1,Airport 2,1,7,2,Type A,0.308397,47.11111,2.040027,0.949292,True
2557,2873456,Airline A,537,Airport 1,Airport 2,22,4,7,Type A,0.112138,20.44444,0.973876,0.050191,True
2558,2633707,Airline E,373,Airport 5,Airport 2,10,4,3,Type C,0.896591,58.0,2.117291,0.267444,True
2559,4756482,Airline B,680,Airport 2,Airport 4,2,5,9,Type D,0.912248,14.0,3.534011,0.519916,True
2560,7866082,Airline E,378,Airport 4,Airport 4,16,2,6,Type D,0.061417,71.0,1.855312,0.971598,True
2561,1121550,Airline C,520,Airport 5,Airport 2,9,2,8,Type C,0.521815,5.333333,2.669873,0.785973,False
2562,5069491,Airline A,612,Airport 1,Airport 2,2,6,1,Type A,0.252574,24.88889,1.816282,0.414755,False
2563,8351146,Airline E,526,Airport 1,Airport 3,21,5,2,Type B,0.758688,20.0,2.188792,0.713948,False
2564,5109560,Airline A,494,Airport 3,Airport 2,2,7,6,Type D,0.665391,50.0,3.965198,0.931369,True
2565,9862961,Airline A,612,Airport 1,Airport 2,20,2,3,Type A,0.397131,14.22222,0.490697,0.606244,True
2566,3144077,Airline A,562,Airport 1,Airport 2,6,7,1,Type A,0.21696,50.66667,1.995141,0.519683,True
2567,9315244,Airline A,451,Airport 5,Airport 2,1,7,6,Type E,0.831221,24.0,0.72605,0.552993,True
2568,8466615,Airline E,654,Airport 2,Airport 3,0,4,5,Type B,0.674252,36.0,4.689198,0.31153,False
2569,8599061,Airline D,425,Airport 5,Airport 2,6,2,9,Type C,0.00682,65.0,1.570188,0.907349,True
2570,2559421,Airline A,662,Airport 4,Airport 2,19,1,6,Type C,0.627872,115.3333,3.977162,0.797282,True
2571,8797137,Airline E,559,Airport 1,Airport 2,10,6,5,Type C,0.810296,26.0,2.607085,0.705484,True
2572,8816182,Airline A,460,Airport 1,Airport 2,22,2,1,Type D,0.590768,11.0,0.455435,0.589092,True
2573,7242701,Airline A,397,Airport 3,Airport 2,5,1,1,Type E,0.424714,6.666667,2.912934,0.969475,True
2574,3858703,Airline B,515,Airport 3,Airport 4,22,3,11,Type B,0.583918,11.0,4.560889,0.297706,False
2575,428722,Airline E,438,Airport 3,Airport 2,3,1,1,Type A,0.619712,3.0,0.786172,0.283135,True
2576,386006,Airline D,510,Airport 2,Airport 5,18,1,7,Type A,0.640035,1.0,1.606535,0.242138,False
2577,5187008,Airline A,576,Airport 1,Airport 2,20,4,6,Type A,1.067045,23.11111,1.097897,0.834498,True
2578,7161851,Airline A,588,Airport 4,Airport 5,18,4,5,Type C,0.178648,49.0,1.575265,0.797286,True
2579,7189341,Airline A,638,Airport 4,Airport 5,13,6,4,Type C,0.623093,0.666667,4.718897,0.597114,False
2580,7179457,Airline A,397,Airport 4,Airport 4,2,4,11,Type C,0.187993,25.0,1.887501,0.651984,True
2581,583576,Airline E,524,Airport 3,Airport 2,3,1,11,Type C,0.209957,13.0,3.49031,0.348961,True
2582,2762865,Airline E,358,Airport 1,Airport 5,7,5,8,Type C,0.669258,66.0,1.119584,0.039758,True
2583,818421,Airline B,500,Airport 3,Airport 2,17,4,11,Type E,0.915954,4.0,1.09853,0.253636,True
2584,8575850,Airline D,344,Airport 4,Airport 3,3,4,8,Type D,0.159044,24.0,0.879247,0.584303,True
2585,1205877,Airline B,711,Airport 3,Airport 3,10,1,5,Type B,0.962466,106.0,2.174061,0.812933,True
2586,7854501,Airline C,629,Airport 4,Airport 3,15,3,4,Type C,0.319372,8.0,2.864291,0.777195,False
2587,9322325,Airline A,345,Airport 5,Airport 5,2,3,2,Type D,0.391314,40.0,0.053741,0.179487,True
2588,9164165,Airline A,437,Airport 1,Airport 3,6,2,7,Type A,0.153681,64.0,4.164617,0.051446,True
2589,5422328,Airline A,572,Airport 5,Airport 4,1,6,5,Type E,0.615836,4.0,2.563769,0.85056,False
2590,2993296,Airline B,523,Airport 2,Airport 4,0,3,3,Type D,0.59642,146.0,0.78605,0.075589,True
2591,6982872,Airline A,501,Airport 1,Airport 2,0,4,9,Type A,0.54227,43.55556,0.168233,0.442475,True
2592,2583631,Airline A,525,Airport 2,Airport 2,5,5,9,Type C,0.476091,4.0,0.515996,0.094226,True
2593,4119847,Airline B,585,Airport 3,Airport 2,18,2,11,Type C,0.622976,11.0,1.288217,0.564049,False
2594,7513639,Airline E,700,Airport 5,Airport 2,6,6,11,Type D,0.583497,29.0,2.496461,0.363336,False
2595,932147,Airline E,386,Airport 4,Airport 2,23,5,10,Type C,0.374263,64.0,4.301198,0.202494,True
2596,881860,Airline B,479,Airport 4,Airport 2,4,5,11,Type D,0.884114,4.0,4.514827,0.595168,True
2597,7986982,Airline A,320,Airport 3,Airport 2,20,4,8,Type C,0.667661,39.0,4.16164,0.363392,True
2598,1794393,Airline B,494,Airport 4,Airport 2,17,1,1,Type A,0.205406,9.0,1.642817,0.166788,False
2599,2039013,Airline B,664,Airport 5,Airport 3,23,1,12,Type A,0.319903,49.0,1.732789,0.700086,True
2600,7918960,Airline B,547,Airport 4,Airport 2,12,1,3,Type B,0.787878,22.66667,4.937292,0.836808,True
